routecode,stopcode,tripdirection,long,lat
11,421,1,8.57513472222222,47.3544022222222
11,421,2,8.57513472222222,47.3544022222222
11,435,1,8.54040361111111,47.3839913888889
11,435,2,8.54040361111111,47.3839913888889
11,440,1,8.54582055555556,47.3667766666667
11,440,2,8.54582055555556,47.3667766666667
11,564,1,8.53354166666667,47.3980977777778
11,564,2,8.53354166666667,47.3980977777778
11,580,1,8.57190027777778,47.3579152777778
11,580,2,8.57190027777778,47.3579152777778
11,601,1,8.53984277777778,47.3683719444444
11,601,2,8.53984277777778,47.3683719444444
11,615,1,8.54176583333333,47.3666086111111
11,615,2,8.54176583333333,47.3666086111111
11,619,2,8.544565,47.3764586111111
11,648,1,8.52623944444444,47.3882272222222
11,648,2,8.52623944444444,47.3882272222222
11,788,2,8.55766444444444,47.3665005555556
11,799,1,8.52358638888889,47.3899791666667
11,799,2,8.52358638888889,47.3899791666667
11,894,1,8.58054277777778,47.3510297222222
11,894,2,8.58054277777778,47.3510297222222
11,1138,1,8.5652125,47.3603013888889
11,1138,2,8.5652125,47.3603013888889
11,1144,1,8.56088583333333,47.3616658333333
11,1144,2,8.56088583333333,47.3616658333333
11,1251,2,8.55527222222222,47.3692313888889
11,1453,1,8.55423916666667,47.3647797222222
11,1453,2,8.55423916666667,47.3647797222222
11,1468,1,8.53935916666667,47.3879230555556
11,1468,2,8.53935916666667,47.3879230555556
11,1472,2,8.54916722222222,47.3704416666667
11,1522,1,8.53645555555556,47.3948588888889
11,1522,2,8.53645555555556,47.3948588888889
11,1552,1,8.55151027777778,47.4148369444444
11,1552,2,8.55151027777778,47.4148369444444
11,1557,1,8.53227916666667,47.384995
11,1557,2,8.53227916666667,47.384995
11,1667,1,8.53505277777778,47.3820452777778
11,1667,2,8.53505277777778,47.3820452777778
11,1724,2,8.54739888888889,47.3726444444444
11,1861,1,8.53938055555555,47.3697255555556
11,1861,2,8.53938055555555,47.3697255555556
11,2014,1,8.52890805555556,47.3866008333333
11,2014,2,8.52890805555556,47.3866008333333
11,2017,1,8.53528333333333,47.4022641666667
11,2017,2,8.53528333333333,47.4022641666667
11,2045,1,8.53938,47.4088275
11,2045,2,8.53938,47.4088275
11,2054,1,8.5383025,47.3732980555556
11,2054,2,8.5383025,47.3732980555556
11,2124,2,8.56037083333333,47.3680216666667
11,2158,1,8.53884166666667,47.3923805555556
11,2158,2,8.53884166666667,47.3923805555556
11,2388,1,8.55786916666667,47.3629994444444
11,2388,2,8.55786916666667,47.3629994444444
11,2395,1,8.53748972222222,47.3801241666667
11,2395,2,8.53748972222222,47.3801241666667
11,2474,1,8.54290861111111,47.3802433333333
11,2474,2,8.54290861111111,47.3802433333333
11,2549,1,8.58301944444444,47.3509222222222
11,2549,2,8.58301944444444,47.3509222222222
11,2572,1,8.54697472222222,47.4102122222222
11,2572,2,8.54697472222222,47.4102122222222
11,2879,1,8.56858277777778,47.3600347222222
11,2879,2,8.56858277777778,47.3600347222222
11,3034,1,8.54453333333333,47.4113238888889
11,3034,2,8.54453333333333,47.4113238888889
11,3039,1,8.54811083333333,47.3661341666667
11,3039,2,8.54811083333333,47.3661341666667
11,3154,1,8.55282777777778,47.4106597222222
11,3154,2,8.55282777777778,47.4106597222222
11,6031,1,8.52145805555556,47.3914925
11,6031,2,8.52145805555556,47.3914925
11,6033,1,8.54845833333333,47.4095502777778
11,6033,2,8.54845833333333,47.4095502777778
11,6459,1,8.55418222222222,47.4177616666667
11,6459,2,8.55418222222222,47.4177616666667
11,6460,1,8.56190277777778,47.4181277777778
11,6460,2,8.56190277777778,47.4181277777778
11,6461,1,8.55738333333333,47.4200066666667
11,6461,2,8.55738333333333,47.4200066666667
12,132,1,8.56907694444445,47.4170863888889
12,132,2,8.56907694444445,47.4170863888889
12,439,1,8.58486277777778,47.4134947222222
12,439,2,8.58486277777778,47.4134947222222
12,994,1,8.55944555555556,47.4304569444444
12,994,2,8.55944555555556,47.4304569444444
12,1176,1,8.57924138888889,47.4164558333333
12,1176,2,8.57924138888889,47.4164558333333
12,1552,1,8.55151027777778,47.4148369444444
12,1552,2,8.55151027777778,47.4148369444444
12,2572,1,8.54697472222222,47.4102122222222
12,2572,2,8.54697472222222,47.4102122222222
12,2575,1,8.59663166666667,47.3970961111111
12,2575,2,8.59663166666667,47.3970961111111
12,2758,1,8.56297555555556,47.4381852777778
12,2758,2,8.56297555555556,47.4381852777778
12,2820,1,8.59327777777778,47.4125597222222
12,2820,2,8.59327777777778,47.4125597222222
12,3027,1,8.56415472222222,47.4500741666667
12,3027,2,8.56415472222222,47.4500741666667
12,3154,1,8.55282777777778,47.4106597222222
12,3154,2,8.55282777777778,47.4106597222222
12,3447,1,8.54788388888889,47.4137744444444
12,3447,2,8.54788388888889,47.4137744444444
12,3785,1,8.60431527777778,47.3977025
12,3785,2,8.60431527777778,47.3977025
12,6033,1,8.54845833333333,47.4095502777778
12,6033,2,8.54845833333333,47.4095502777778
12,6232,1,8.57158333333333,47.4520705555556
12,6232,2,8.57158333333333,47.4520705555556
12,6459,1,8.55418222222222,47.4177616666667
12,6459,2,8.55418222222222,47.4177616666667
12,6460,1,8.56190277777778,47.4181277777778
12,6460,2,8.56190277777778,47.4181277777778
12,6461,1,8.55738333333333,47.4200066666667
12,6461,2,8.55738333333333,47.4200066666667
12,6506,1,8.56875138888889,47.4417180555556
12,6506,2,8.56875138888889,47.4417180555556
12,6507,1,8.55768944444444,47.4352052777778
12,6507,2,8.55768944444444,47.4352052777778
12,6508,1,8.56147916666667,47.4256966666667
12,6508,2,8.56147916666667,47.4256966666667
12,6659,1,8.60450888888889,47.404735
12,6659,2,8.60450888888889,47.404735
12,6660,1,8.60786138888889,47.4023352777778
12,6660,2,8.60786138888889,47.4023352777778
12,6735,1,8.59811388888889,47.4091977777778
12,6735,2,8.59811388888889,47.4091977777778
13,46,1,8.50740527777778,47.3519097222222
13,46,2,8.50740527777778,47.3519097222222
13,48,1,8.51051388888889,47.3781736111111
13,48,2,8.51051388888889,47.3781736111111
13,67,1,8.50779,47.3975202777778
13,67,2,8.50779,47.3975202777778
13,199,1,8.53062972222222,47.3646005555556
13,199,2,8.53062972222222,47.3646005555556
13,412,1,8.54050777777778,47.3768480555556
13,413,1,8.54203305555555,47.3776161111111
13,413,2,8.54203305555555,47.3776161111111
13,416,1,8.53957,47.3763352777778
13,416,2,8.53957,47.3763352777778
13,478,1,8.52586861111111,47.3739463888889
13,478,2,8.52586861111111,47.3739463888889
13,488,1,8.53197,47.3518325
13,488,2,8.53197,47.3518325
13,547,1,8.53219944444444,47.3559233333333
13,547,2,8.53219944444444,47.3559233333333
13,586,1,8.53037333333333,47.3410805555556
13,586,2,8.53037333333333,47.3410805555556
13,648,1,8.52623944444444,47.3882272222222
13,648,2,8.52623944444444,47.3882272222222
13,799,1,8.52358638888889,47.3899791666667
13,799,2,8.52358638888889,47.3899791666667
13,800,1,8.51323777777778,47.3963633333333
13,800,2,8.51323777777778,47.3963633333333
13,872,1,8.48179444444444,47.4054305555556
13,872,2,8.48179444444444,47.4054305555556
13,883,1,8.49987083333333,47.3830302777778
13,883,2,8.49987083333333,47.3830302777778
13,1357,1,8.52153222222222,47.3742838888889
13,1357,2,8.52153222222222,47.3742838888889
13,1364,1,8.49511694444444,47.3850619444444
13,1364,2,8.49511694444444,47.3850619444444
13,1366,1,8.53456472222222,47.3763380555556
13,1519,1,8.51733638888889,47.3586536111111
13,1519,2,8.51733638888889,47.3586536111111
13,1548,1,8.50382,47.3811588888889
13,1548,2,8.50382,47.3811588888889
13,1557,1,8.53227916666667,47.384995
13,1557,2,8.53227916666667,47.384995
13,1579,1,8.51772777777778,47.3753444444444
13,1579,2,8.51772777777778,47.3753444444444
13,1608,1,8.537525,47.3760488888889
13,1626,1,8.50066583333333,47.4016608333333
13,1626,2,8.50066583333333,47.4016608333333
13,1660,1,8.530365,47.3432575
13,1660,2,8.530365,47.3432575
13,1666,1,8.53160527777778,47.3605255555556
13,1666,2,8.53160527777778,47.3605255555556
13,1667,1,8.53505277777778,47.3820452777778
13,1667,2,8.53505277777778,47.3820452777778
13,1861,1,8.53938055555555,47.3697255555556
13,1861,2,8.53938055555555,47.3697255555556
13,2005,1,8.53330972222222,47.3448847222222
13,2005,2,8.53330972222222,47.3448847222222
13,2014,1,8.52890805555556,47.3866008333333
13,2014,2,8.52890805555556,47.3866008333333
13,2054,1,8.5383025,47.3732980555556
13,2054,2,8.5383025,47.3732980555556
13,2306,1,8.504945,47.3996694444444
13,2306,2,8.504945,47.3996694444444
13,2395,1,8.53748972222222,47.3801241666667
13,2395,2,8.53748972222222,47.3801241666667
13,2550,1,8.52069333333333,47.3577316666667
13,2550,2,8.52069333333333,47.3577316666667
13,2551,1,8.53178722222222,47.3706972222222
13,2551,2,8.53178722222222,47.3706972222222
13,2556,1,8.53029722222222,47.3735897222222
13,2582,1,8.53619333333333,47.3679658333333
13,2582,2,8.53619333333333,47.3679658333333
13,2596,1,8.51161361111111,47.3531930555556
13,2596,2,8.51161361111111,47.3531930555556
13,2689,1,8.532945,47.3664675
13,2689,2,8.532945,47.3664675
13,2722,1,8.51408444444444,47.3569119444444
13,2722,2,8.51408444444444,47.3569119444444
13,2771,1,8.52352222222222,47.3601427777778
13,2771,2,8.52352222222222,47.3601427777778
13,2795,1,8.52691861111111,47.3624497222222
13,2795,2,8.52691861111111,47.3624497222222
13,2800,1,8.5192825,47.3952547222222
13,2800,2,8.5192825,47.3952547222222
13,2831,1,8.49210083333333,47.4026655555556
13,2831,2,8.49210083333333,47.4026655555556
13,2935,1,8.48699111111111,47.4035577777778
13,2935,2,8.48699111111111,47.4035577777778
13,2937,1,8.52378333333333,47.3924961111111
13,2937,2,8.52378333333333,47.3924961111111
13,2950,1,8.53079277777778,47.3383058333333
13,2950,2,8.53079277777778,47.3383058333333
13,3015,1,8.49662166666667,47.4021566666667
13,3015,2,8.49662166666667,47.4021566666667
13,3019,1,8.51399138888889,47.3765941666667
13,3019,2,8.51399138888889,47.3765941666667
13,3026,1,8.53190444444444,47.3641386111111
13,3026,2,8.53190444444444,47.3641386111111
13,3042,2,8.52498527777778,47.371535
13,3044,1,8.53291388888889,47.3468763888889
13,3044,2,8.53291388888889,47.3468763888889
13,6030,2,8.52163222222222,47.3733386111111
13,6031,1,8.52145805555556,47.3914925
13,6031,2,8.52145805555556,47.3914925
13,6055,1,8.53106527777778,47.3373858333333
13,6055,2,8.53106527777778,47.3373858333333
13,6238,1,8.52704861111111,47.3727119444444
13,6238,2,8.52704861111111,47.3727119444444
13,6425,2,8.49138388888889,47.3838097222222
14,412,1,8.54050777777778,47.3768480555556
14,412,2,8.54050777777778,47.3768480555556
14,413,1,8.54203305555555,47.3776161111111
14,413,2,8.54203305555555,47.3776161111111
14,435,1,8.54040361111111,47.3839913888889
14,435,2,8.54040361111111,47.3839913888889
14,465,1,8.54810194444445,47.4038869444444
14,465,2,8.54810194444445,47.4038869444444
14,845,1,8.54594638888889,47.4168425
14,845,2,8.54594638888889,47.4168425
14,1012,1,8.51415555555556,47.3702872222222
14,1012,2,8.51415555555556,47.3702872222222
14,1061,1,8.54023833333333,47.3958663888889
14,1061,2,8.54023833333333,47.3958663888889
14,1187,1,8.50676361111111,47.3694472222222
14,1187,2,8.50676361111111,47.3694472222222
14,1215,1,8.54368333333333,47.4003761111111
14,1215,2,8.54368333333333,47.4003761111111
14,1275,1,8.54854583333333,47.4201097222222
14,1275,2,8.54854583333333,47.4201097222222
14,1366,1,8.53456472222222,47.3763380555556
14,1366,2,8.53456472222222,47.3763380555556
14,1468,1,8.53935916666667,47.3879230555556
14,1468,2,8.53935916666667,47.3879230555556
14,1608,1,8.537525,47.3760488888889
14,1608,2,8.537525,47.3760488888889
14,1643,1,8.54311194444444,47.3990141666667
14,1643,2,8.54311194444444,47.3990141666667
14,2151,1,8.54841194444444,47.4060516666667
14,2151,2,8.54841194444444,47.4060516666667
14,2158,1,8.53884166666667,47.3923805555556
14,2158,2,8.53884166666667,47.3923805555556
14,2160,1,8.50215861111111,47.3689138888889
14,2160,2,8.50215861111111,47.3689138888889
14,2256,1,8.52075888888889,47.3694519444444
14,2256,2,8.52075888888889,47.3694519444444
14,2346,1,8.54995694444444,47.4216883333333
14,2346,2,8.54995694444444,47.4216883333333
14,2474,1,8.54290861111111,47.3802433333333
14,2474,2,8.54290861111111,47.3802433333333
14,2556,1,8.53029722222222,47.3735897222222
14,2556,2,8.53029722222222,47.3735897222222
14,2572,1,8.54697472222222,47.4102122222222
14,2572,2,8.54697472222222,47.4102122222222
14,2638,1,8.50978944444445,47.3697969444444
14,2638,2,8.50978944444445,47.3697969444444
14,2680,1,8.49569388888889,47.3680738888889
14,2680,2,8.49569388888889,47.3680738888889
14,3034,1,8.54453333333333,47.4113238888889
14,3034,2,8.54453333333333,47.4113238888889
14,3042,1,8.52498527777778,47.371535
14,3042,2,8.52498527777778,47.371535
14,3447,1,8.54788388888889,47.4137744444444
14,3447,2,8.54788388888889,47.4137744444444
14,6030,1,8.52163222222222,47.3733386111111
14,6030,2,8.52163222222222,47.3733386111111
14,6033,1,8.54845833333333,47.4095502777778
14,6033,2,8.54845833333333,47.4095502777778
14,6035,1,8.55780888888889,47.4150280555556
14,6035,2,8.55780888888889,47.4150280555556
14,6238,1,8.52704861111111,47.3727119444444
14,6238,2,8.52704861111111,47.3727119444444
15,144,1,8.537885,47.4063680555556
15,144,2,8.537885,47.4063680555556
15,413,1,8.54203305555555,47.3776161111111
15,413,2,8.54203305555555,47.3776161111111
15,440,1,8.54582055555556,47.3667766666667
15,440,2,8.54582055555556,47.3667766666667
15,564,1,8.53354166666667,47.3980977777778
15,564,2,8.53354166666667,47.3980977777778
15,619,1,8.544565,47.3764586111111
15,619,2,8.544565,47.3764586111111
15,648,1,8.52623944444444,47.3882272222222
15,648,2,8.52623944444444,47.3882272222222
15,788,1,8.55766444444444,47.3665005555556
15,788,2,8.55766444444444,47.3665005555556
15,799,1,8.52358638888889,47.3899791666667
15,799,2,8.52358638888889,47.3899791666667
15,1100,1,8.54530277777778,47.3788352777778
15,1100,2,8.54530277777778,47.3788352777778
15,1157,1,8.54356083333333,47.3695419444444
15,1157,2,8.54356083333333,47.3695419444444
15,1278,1,8.563195,47.3657002777778
15,1278,2,8.563195,47.3657002777778
15,1430,1,8.56673861111111,47.3642266666667
15,1430,2,8.56673861111111,47.3642266666667
15,1453,1,8.55423916666667,47.3647797222222
15,1453,2,8.55423916666667,47.3647797222222
15,1522,1,8.53645555555556,47.3948588888889
15,1522,2,8.53645555555556,47.3948588888889
15,1557,1,8.53227916666667,47.384995
15,1557,2,8.53227916666667,47.384995
15,1667,1,8.53505277777778,47.3820452777778
15,1667,2,8.53505277777778,47.3820452777778
15,1856,1,8.54241805555556,47.3853302777778
15,1856,2,8.54241805555556,47.3853302777778
15,2014,1,8.52890805555556,47.3866008333333
15,2014,2,8.52890805555556,47.3866008333333
15,2017,1,8.53528333333333,47.4022641666667
15,2017,2,8.53528333333333,47.4022641666667
15,2030,1,8.54288833333333,47.3722288888889
15,2030,2,8.54288833333333,47.3722288888889
15,2045,1,8.53938,47.4088275
15,2045,2,8.53938,47.4088275
15,2113,1,8.54299416666667,47.3741438888889
15,2113,2,8.54299416666667,47.3741438888889
15,2124,1,8.56037083333333,47.3680216666667
15,2124,2,8.56037083333333,47.3680216666667
15,2128,1,8.54053583333333,47.3884605555556
15,2128,2,8.54053583333333,47.3884605555556
15,2158,1,8.53884166666667,47.3923805555556
15,2158,2,8.53884166666667,47.3923805555556
15,2395,1,8.53748972222222,47.3801241666667
15,2395,2,8.53748972222222,47.3801241666667
15,2411,1,8.54349027777778,47.3827475
15,2411,2,8.54349027777778,47.3827475
15,2572,1,8.54697472222222,47.4102122222222
15,2572,2,8.54697472222222,47.4102122222222
15,3034,1,8.54453333333333,47.4113238888889
15,3034,2,8.54453333333333,47.4113238888889
15,3039,1,8.54811083333333,47.3661341666667
15,3039,2,8.54811083333333,47.3661341666667
15,6031,1,8.52145805555556,47.3914925
15,6031,2,8.52145805555556,47.3914925
15,6033,1,8.54845833333333,47.4095502777778
15,6033,2,8.54845833333333,47.4095502777778
17,48,2,8.51051388888889,47.3781736111111
17,412,1,8.54050777777778,47.3768480555556
17,412,2,8.54050777777778,47.3768480555556
17,413,1,8.54203305555555,47.3776161111111
17,413,2,8.54203305555555,47.3776161111111
17,467,1,8.50889444444444,47.3938130555556
17,467,2,8.50889444444444,47.3938130555556
17,478,1,8.52586861111111,47.3739463888889
17,478,2,8.52586861111111,47.3739463888889
17,592,1,8.48662944444444,47.3966166666667
17,592,2,8.48662944444444,47.3966166666667
17,648,1,8.52623944444444,47.3882272222222
17,648,2,8.52623944444444,47.3882272222222
17,799,1,8.52358638888889,47.3899791666667
17,799,2,8.52358638888889,47.3899791666667
17,857,1,8.51209805555555,47.3937113888889
17,857,2,8.51209805555555,47.3937113888889
17,883,2,8.49987083333333,47.3830302777778
17,927,1,8.51769555555556,47.3921211111111
17,927,2,8.51769555555556,47.3921211111111
17,972,1,8.53685416666667,47.3769188888889
17,972,2,8.53685416666667,47.3769188888889
17,1041,1,8.49018638888889,47.3949475
17,1041,2,8.49018638888889,47.3949475
17,1120,1,8.49772277777778,47.3962277777778
17,1120,2,8.49772277777778,47.3962277777778
17,1357,2,8.52153222222222,47.3742838888889
17,1364,1,8.49511694444444,47.3850619444444
17,1364,2,8.49511694444444,47.3850619444444
17,1366,1,8.53456472222222,47.3763380555556
17,1366,2,8.53456472222222,47.3763380555556
17,1548,2,8.50382,47.3811588888889
17,1557,1,8.53227916666667,47.384995
17,1557,2,8.53227916666667,47.384995
17,1579,2,8.51772777777778,47.3753444444444
17,1608,1,8.537525,47.3760488888889
17,1608,2,8.537525,47.3760488888889
17,1667,1,8.53505277777778,47.3820452777778
17,1667,2,8.53505277777778,47.3820452777778
17,2014,1,8.52890805555556,47.3866008333333
17,2014,2,8.52890805555556,47.3866008333333
17,2395,1,8.53748972222222,47.3801241666667
17,2395,2,8.53748972222222,47.3801241666667
17,2447,1,8.50443805555556,47.3941961111111
17,2447,2,8.50443805555556,47.3941961111111
17,2556,1,8.53029722222222,47.3735897222222
17,2556,2,8.53029722222222,47.3735897222222
17,2707,1,8.49500055555556,47.3985733333333
17,2707,2,8.49500055555556,47.3985733333333
17,2872,1,8.48207333333333,47.3980252777778
17,2872,2,8.48207333333333,47.3980252777778
17,3019,2,8.51399138888889,47.3765941666667
17,3042,1,8.52498527777778,47.371535
17,3042,2,8.52498527777778,47.371535
17,6030,1,8.52163222222222,47.3733386111111
17,6030,2,8.52163222222222,47.3733386111111
17,6031,1,8.52145805555556,47.3914925
17,6031,2,8.52145805555556,47.3914925
17,6238,1,8.52704861111111,47.3727119444444
17,6425,1,8.49138388888889,47.3838097222222
22,412,1,8.54050777777778,47.3768480555556
22,412,2,8.54050777777778,47.3768480555556
22,413,1,8.54203305555555,47.3776161111111
22,413,2,8.54203305555555,47.3776161111111
22,564,1,8.53354166666667,47.3980977777778
22,564,2,8.53354166666667,47.3980977777778
22,735,1,8.50821944444444,47.40903
22,735,2,8.50821944444444,47.40903
22,736,1,8.54869972222222,47.3766166666667
22,736,2,8.54869972222222,47.3766166666667
22,1100,1,8.54530277777778,47.3788352777778
22,1100,2,8.54530277777778,47.3788352777778
22,3447,1,8.54788388888889,47.4137744444444
22,3447,2,8.54788388888889,47.4137744444444
22,6035,1,8.55780888888889,47.4150280555556
22,6035,2,8.55780888888889,47.4150280555556
22,6255,2,8.5431375,47.4117511111111
29,573,1,8.53949722222222,47.4221930555556
29,573,2,8.53949722222222,47.4221930555556
29,896,1,8.53774472222222,47.4214002777778
29,896,2,8.53774472222222,47.4214002777778
29,1000,1,8.51978,47.4139058333333
29,1000,2,8.51978,47.4139058333333
29,1175,1,8.54368361111111,47.4227469444444
29,1175,2,8.54368361111111,47.4227469444444
29,1275,1,8.54854583333333,47.4201097222222
29,1275,2,8.54854583333333,47.4201097222222
29,1292,1,8.52303583333333,47.4169605555556
29,1292,2,8.52303583333333,47.4169605555556
29,2346,1,8.54995694444444,47.4216883333333
29,2346,2,8.54995694444444,47.4216883333333
29,3768,1,8.53561,47.4200802777778
29,3768,2,8.53561,47.4200802777778
29,6035,1,8.55780888888889,47.4150280555556
29,6035,2,8.55780888888889,47.4150280555556
31,412,1,8.54050777777778,47.3768480555556
31,412,2,8.54050777777778,47.3768480555556
31,619,1,8.544565,47.3764586111111
31,619,2,8.544565,47.3764586111111
31,821,1,8.47936138888889,47.3907547222222
31,821,2,8.47936138888889,47.3907547222222
31,935,1,8.46184222222222,47.3972077777778
31,935,2,8.46184222222222,47.3972077777778
31,1076,1,8.52009111111111,47.3802613888889
31,1076,2,8.52009111111111,47.3802613888889
31,1122,1,8.51507333333333,47.3829527777778
31,1122,2,8.51507333333333,47.3829527777778
31,1144,1,8.56088583333333,47.3616658333333
31,1144,2,8.56088583333333,47.3616658333333
31,1162,1,8.50897916666667,47.3848352777778
31,1162,2,8.50897916666667,47.3848352777778
31,1234,1,8.52415694444444,47.3796294444444
31,1234,2,8.52415694444444,47.3796294444444
31,1358,1,8.53024861111111,47.3783216666667
31,1358,2,8.53024861111111,47.3783216666667
31,1366,1,8.53456472222222,47.3763380555556
31,1366,2,8.53456472222222,47.3763380555556
31,1453,1,8.55423916666667,47.3647797222222
31,1453,2,8.55423916666667,47.3647797222222
31,1472,1,8.54916722222222,47.3704416666667
31,1472,2,8.54916722222222,47.3704416666667
31,1592,1,8.49470805555556,47.3891583333333
31,1592,2,8.49470805555556,47.3891583333333
31,1608,1,8.537525,47.3760488888889
31,1608,2,8.537525,47.3760488888889
31,1640,1,8.47454555555556,47.3930827777778
31,1640,2,8.47454555555556,47.3930827777778
31,1644,1,8.52789805555556,47.379945
31,1644,2,8.52789805555556,47.379945
31,1690,1,8.46761083333333,47.3954744444444
31,1690,2,8.46761083333333,47.3954744444444
31,1724,1,8.54739888888889,47.3726444444444
31,1724,2,8.54739888888889,47.3726444444444
31,2142,1,8.50277861111111,47.3867094444444
31,2142,2,8.50277861111111,47.3867094444444
31,2236,2,8.44752583333333,47.3981161111111
31,2237,1,8.44762944444444,47.3972875
31,2237,2,8.44762944444444,47.3972875
31,2366,1,8.48375611111111,47.3919563888889
31,2366,2,8.48375611111111,47.3919563888889
31,2388,1,8.55786916666667,47.3629994444444
31,2388,2,8.55786916666667,47.3629994444444
31,2450,1,8.55269166666667,47.3673941666667
31,2450,2,8.55269166666667,47.3673941666667
31,2798,1,8.45430111111111,47.3984166666667
31,2798,2,8.45430111111111,47.3984166666667
31,3022,1,8.48922777777778,47.3906744444444
31,3022,2,8.48922777777778,47.3906744444444
31,3148,1,8.50032972222222,47.3874427777778
31,3148,2,8.50032972222222,47.3874427777778
31,6034,1,8.50716638888889,47.3822705555556
31,6034,2,8.50716638888889,47.3822705555556
31,6425,2,8.49138388888889,47.3838097222222
32,498,1,8.53089333333333,47.4072169444444
32,498,2,8.53089333333333,47.4072169444444
32,564,1,8.53354166666667,47.3980977777778
32,564,2,8.53354166666667,47.3980977777778
32,767,1,8.51338527777778,47.4155036111111
32,767,2,8.51338527777778,47.4155036111111
32,799,1,8.52358638888889,47.3899791666667
32,799,2,8.52358638888889,47.3899791666667
32,902,1,8.50822722222222,47.3645133333333
32,902,2,8.50822722222222,47.3645133333333
32,904,1,8.50506916666667,47.3621766666667
32,904,2,8.50506916666667,47.3621766666667
32,1000,1,8.51978,47.4139058333333
32,1000,2,8.51978,47.4139058333333
32,1012,1,8.51415555555556,47.3702872222222
32,1012,2,8.51415555555556,47.3702872222222
32,1076,1,8.52009111111111,47.3802613888889
32,1076,2,8.52009111111111,47.3802613888889
32,1122,1,8.51507333333333,47.3829527777778
32,1122,2,8.51507333333333,47.3829527777778
32,1143,1,8.51003972222222,47.3565447222222
32,1143,2,8.51003972222222,47.3565447222222
32,1158,1,8.52607277777778,47.3761572222222
32,1158,2,8.52607277777778,47.3761572222222
32,1162,1,8.50897916666667,47.3848352777778
32,1162,2,8.50897916666667,47.3848352777778
32,1234,1,8.52415694444444,47.3796294444444
32,1234,2,8.52415694444444,47.3796294444444
32,1239,1,8.49664,47.4237713888889
32,1239,2,8.49664,47.4237713888889
32,1259,1,8.50216277777778,47.4209144444444
32,1259,2,8.50216277777778,47.4209144444444
32,1272,1,8.51101777777778,47.3676716666667
32,1272,2,8.51101777777778,47.3676716666667
32,1307,1,8.50744027777778,47.3596002777778
32,1307,2,8.50744027777778,47.3596002777778
32,1357,1,8.52153222222222,47.3742838888889
32,1357,2,8.52153222222222,47.3742838888889
32,1386,1,8.52439861111111,47.37459
32,1386,2,8.52439861111111,47.37459
32,1557,1,8.53227916666667,47.384995
32,1557,2,8.53227916666667,47.384995
32,1592,1,8.49470805555556,47.3891583333333
32,1592,2,8.49470805555556,47.3891583333333
32,1595,1,8.53226722222222,47.3960319444444
32,1595,2,8.53226722222222,47.3960319444444
32,1644,1,8.52789805555556,47.379945
32,1644,2,8.52789805555556,47.379945
32,1705,1,8.52626527777778,47.4115691666667
32,1705,2,8.52626527777778,47.4115691666667
32,1745,1,8.53636055555556,47.3883113888889
32,1745,2,8.53636055555556,47.3883113888889
32,2017,1,8.53528333333333,47.4022641666667
32,2017,2,8.53528333333333,47.4022641666667
32,2104,1,8.52582861111111,47.39406
32,2104,2,8.52582861111111,47.39406
32,2108,1,8.53630833333333,47.3909205555556
32,2108,2,8.53630833333333,47.3909205555556
32,2127,1,8.52949333333333,47.3821877777778
32,2127,2,8.52949333333333,47.3821877777778
32,2142,1,8.50277861111111,47.3867094444444
32,2596,1,8.51161361111111,47.3531930555556
32,2596,2,8.51161361111111,47.3531930555556
32,2968,1,8.50713083333333,47.4188358333333
32,2968,2,8.50713083333333,47.4188358333333
32,3018,1,8.51664111111111,47.3720719444444
32,3018,2,8.51664111111111,47.3720719444444
32,3029,1,8.51797527777778,47.3863077777778
32,3029,2,8.51797527777778,47.3863077777778
32,3148,1,8.50032972222222,47.3874427777778
32,6034,1,8.50716638888889,47.3822705555556
32,6034,2,8.50716638888889,47.3822705555556
32,6425,2,8.49138388888889,47.3838097222222
32,6759,1,8.5201875,47.3882838888889
32,6759,2,8.5201875,47.3882838888889
33,48,1,8.51051388888889,47.3781736111111
33,48,2,8.51051388888889,47.3781736111111
33,412,1,8.54050777777778,47.3768480555556
33,412,2,8.54050777777778,47.3768480555556
33,468,1,8.51369333333333,47.3736286111111
33,468,2,8.51369333333333,47.3736286111111
33,470,1,8.52784694444444,47.3456827777778
33,471,2,8.55605916666667,47.3808813888889
33,546,1,8.52690333333333,47.3552177777778
33,546,2,8.52690333333333,47.3552177777778
33,619,1,8.544565,47.3764586111111
33,619,2,8.544565,47.3764586111111
33,799,1,8.52358638888889,47.3899791666667
33,799,2,8.52358638888889,47.3899791666667
33,897,1,8.51096888888889,47.3757677777778
33,897,2,8.51096888888889,47.3757677777778
33,917,1,8.55700111111111,47.355065
33,917,2,8.55700111111111,47.355065
33,1076,1,8.52009111111111,47.3802613888889
33,1076,2,8.52009111111111,47.3802613888889
33,1122,1,8.51507333333333,47.3829527777778
33,1122,2,8.51507333333333,47.3829527777778
33,1144,1,8.56088583333333,47.3616658333333
33,1144,2,8.56088583333333,47.3616658333333
33,1162,1,8.50897916666667,47.3848352777778
33,1162,2,8.50897916666667,47.3848352777778
33,1194,1,8.55454638888889,47.3801044444444
33,1234,1,8.52415694444444,47.3796294444444
33,1234,2,8.52415694444444,47.3796294444444
33,1286,1,8.55483611111111,47.3578836111111
33,1286,2,8.55483611111111,47.3578836111111
33,1288,1,8.52701388888889,47.3586888888889
33,1288,2,8.52701388888889,47.3586888888889
33,1354,1,8.5284425,47.3469725
33,1354,2,8.5284425,47.3469725
